Date,Close
2-Nov-15,"$2,104.05 "
30-Oct-15,"$2,079.36 "
29-Oct-15,"$2,089.41 "
28-Oct-15,"$2,090.35 "
27-Oct-15,"$2,065.89 "
26-Oct-15,"$2,071.18 "
23-Oct-15,"$2,075.15 "
22-Oct-15,"$2,052.51 "
21-Oct-15,"$2,018.94 "
20-Oct-15,"$2,030.77 "
19-Oct-15,"$2,033.66 "
16-Oct-15,"$2,033.11 "
15-Oct-15,"$2,023.86 "
14-Oct-15,"$1,994.24 "
13-Oct-15,"$2,003.69 "
12-Oct-15,"$2,017.46 "
9-Oct-15,"$2,014.89 "
8-Oct-15,"$2,013.43 "
7-Oct-15,"$1,995.83 "
6-Oct-15,"$1,979.92 "
5-Oct-15,"$1,987.05 "
2-Oct-15,"$1,951.36 "
1-Oct-15,"$1,923.82 "
30-Sep-15,"$1,920.03 "
29-Sep-15,"$1,884.09 "
28-Sep-15,"$1,881.77 "
25-Sep-15,"$1,931.34 "
24-Sep-15,"$1,932.24 "
23-Sep-15,"$1,938.76 "
22-Sep-15,"$1,942.74 "
21-Sep-15,"$1,966.97 "
18-Sep-15,"$1,958.03 "
17-Sep-15,"$1,990.20 "
16-Sep-15,"$1,995.31 "
15-Sep-15,"$1,978.09 "
14-Sep-15,"$1,953.03 "
11-Sep-15,"$1,961.05 "
10-Sep-15,"$1,952.29 "
9-Sep-15,"$1,942.04 "
8-Sep-15,"$1,969.41 "
4-Sep-15,"$1,921.22 "
3-Sep-15,"$1,951.13 "
2-Sep-15,"$1,948.86 "
1-Sep-15,"$1,913.85 "
31-Aug-15,"$1,972.18 "
28-Aug-15,"$1,988.87 "
27-Aug-15,"$1,987.66 "
26-Aug-15,"$1,940.51 "
25-Aug-15,"$1,867.61 "
24-Aug-15,"$1,893.21 "
21-Aug-15,"$1,970.89 "
20-Aug-15,"$2,035.73 "
19-Aug-15,"$2,079.61 "
18-Aug-15,"$2,096.92 "
17-Aug-15,"$2,102.44 "
14-Aug-15,"$2,091.54 "
13-Aug-15,"$2,083.39 "
12-Aug-15,"$2,086.05 "
11-Aug-15,"$2,084.07 "
10-Aug-15,"$2,104.18 "
7-Aug-15,"$2,077.57 "
6-Aug-15,"$2,083.56 "
5-Aug-15,"$2,099.84 "
4-Aug-15,"$2,093.32 "
3-Aug-15,"$2,098.04 "
31-Jul-15,"$2,103.84 "
30-Jul-15,"$2,108.63 "
29-Jul-15,"$2,108.57 "
28-Jul-15,"$2,093.25 "
27-Jul-15,"$2,067.64 "
24-Jul-15,"$2,079.65 "
23-Jul-15,"$2,102.15 "
22-Jul-15,"$2,114.15 "
21-Jul-15,"$2,119.21 "
20-Jul-15,"$2,128.28 "
17-Jul-15,"$2,126.64 "
16-Jul-15,"$2,124.29 "
15-Jul-15,"$2,107.40 "
14-Jul-15,"$2,108.96 "
13-Jul-15,"$2,099.60 "
10-Jul-15,"$2,076.62 "
9-Jul-15,"$2,051.31 "
8-Jul-15,"$2,046.68 "
7-Jul-15,"$2,081.34 "
6-Jul-15,"$2,068.76 "
2-Jul-15,"$2,076.78 "
1-Jul-15,"$2,077.42 "
30-Jun-15,"$2,063.11 "
29-Jun-15,"$2,057.64 "
26-Jun-15,"$2,101.49 "
25-Jun-15,"$2,102.31 "
24-Jun-15,"$2,108.58 "
23-Jun-15,"$2,124.20 "
22-Jun-15,"$2,122.85 "
19-Jun-15,"$2,109.99 "
18-Jun-15,"$2,121.24 "
17-Jun-15,"$2,100.44 "
16-Jun-15,"$2,096.29 "
15-Jun-15,"$2,084.43 "
12-Jun-15,"$2,094.11 "
11-Jun-15,"$2,108.86 "
10-Jun-15,"$2,105.20 "
9-Jun-15,"$2,080.15 "
8-Jun-15,"$2,079.28 "
5-Jun-15,"$2,092.83 "
4-Jun-15,"$2,095.84 "
3-Jun-15,"$2,114.07 "
2-Jun-15,"$2,109.60 "
1-Jun-15,"$2,111.73 "
29-May-15,"$2,107.39 "
28-May-15,"$2,120.79 "
27-May-15,"$2,123.48 "
26-May-15,"$2,104.20 "
22-May-15,"$2,126.06 "
21-May-15,"$2,130.82 "
20-May-15,"$2,125.85 "
19-May-15,"$2,127.83 "
18-May-15,"$2,129.20 "
15-May-15,"$2,122.73 "
14-May-15,"$2,121.10 "
13-May-15,"$2,098.48 "
12-May-15,"$2,099.12 "
11-May-15,"$2,105.33 "
8-May-15,"$2,116.10 "
7-May-15,"$2,088.00 "
6-May-15,"$2,080.15 "
5-May-15,"$2,089.46 "
4-May-15,"$2,114.49 "
1-May-15,"$2,108.29 "
30-Apr-15,"$2,085.51 "
29-Apr-15,"$2,106.85 "
28-Apr-15,"$2,114.76 "
27-Apr-15,"$2,108.92 "
24-Apr-15,"$2,117.69 "
23-Apr-15,"$2,112.93 "
22-Apr-15,"$2,107.96 "
21-Apr-15,"$2,097.29 "
20-Apr-15,"$2,100.40 "
17-Apr-15,"$2,081.18 "
16-Apr-15,"$2,104.99 "
15-Apr-15,"$2,106.63 "
14-Apr-15,"$2,095.84 "
13-Apr-15,"$2,092.43 "
10-Apr-15,"$2,102.06 "
9-Apr-15,"$2,091.18 "
8-Apr-15,"$2,081.90 "
7-Apr-15,"$2,076.33 "
6-Apr-15,"$2,080.62 "
2-Apr-15,"$2,066.96 "
1-Apr-15,"$2,059.69 "
31-Mar-15,"$2,067.89 "
30-Mar-15,"$2,086.24 "
27-Mar-15,"$2,061.02 "
26-Mar-15,"$2,056.15 "
25-Mar-15,"$2,061.05 "
24-Mar-15,"$2,091.50 "
23-Mar-15,"$2,104.42 "
20-Mar-15,"$2,108.10 "
19-Mar-15,"$2,089.27 "
18-Mar-15,"$2,099.50 "
17-Mar-15,"$2,074.28 "
16-Mar-15,"$2,081.19 "
13-Mar-15,"$2,053.40 "
12-Mar-15,"$2,065.95 "
11-Mar-15,"$2,040.24 "
10-Mar-15,"$2,044.16 "
9-Mar-15,"$2,079.43 "
6-Mar-15,"$2,071.26 "
5-Mar-15,"$2,101.04 "
4-Mar-15,"$2,098.53 "
